,Cust_id,Age,Annual_Income_Lacs,Twitter User,Number of Vehicles,Gender,Married,Daily hours of work,Affluent_Lifestyle,No of Dependents,Urban_residence,Social,Outstation_Travel_last_year,Values
4407,4197,28,27.1,1,5,0,0,15,0,2,1,1,8,0
4408,9765,28,27.2,1,2,0,0,13,1,1,1,1,7,0
4409,6101,28,27.2,1,3,0,0,12,1,2,1,1,8,0
4410,6409,28,27.3,1,2,0,0,11,1,1,1,1,6,0
4411,3725,28,27.3,1,2,0,0,12,0,0,1,1,9,0
4412,9479,28,27.3,1,5,0,0,12,1,2,1,1,9,0
4413,4347,28,27.4,1,1,0,0,11,0,0,1,1,7,0
4414,3967,28,27.4,1,1,0,0,11,0,2,1,1,6,0
4415,4047,28,27.4,1,1,0,0,10,0,2,1,1,9,0
4416,5273,28,27.4,1,3,0,0,12,0,2,1,1,5,0
4417,9699,28,27.4,1,3,0,1,10,1,5,1,1,0,0
4418,6142,28,27.4,1,1,0,1,9,1,4,1,1,10,0
4419,6975,28,27.5,1,2,0,1,15,1,4,1,1,4,0
4420,5961,28,27.5,1,5,0,0,12,1,0,1,1,5,0
4421,5963,28,27.5,1,5,0,0,12,1,0,1,1,9,0
4422,7855,28,27.5,1,5,0,0,12,1,0,1,1,9,0
4423,8465,28,27.6,1,4,0,0,9,1,1,1,1,9,0
4424,378,28,27.6,1,2,0,1,9,0,3,1,1,7,0
4425,3319,28,27.6,1,4,0,0,14,0,0,1,1,10,0
4426,2343,28,27.6,1,4,0,1,14,0,4,1,1,4,0
4427,2825,28,27.6,1,4,0,0,13,0,2,1,1,9,0
4428,5288,28,27.7,1,4,0,1,15,0,8,1,1,7,0
4429,721,28,27.7,1,2,0,0,13,0,1,1,1,7,0
4430,6837,28,27.7,1,3,0,0,10,1,2,1,1,6,0
4431,10105,28,27.8,1,2,0,0,12,1,0,1,1,7,0
4432,5361,28,27.8,1,2,0,0,9,0,0,1,1,8,0
4433,2901,28,27.8,1,5,0,0,14,0,2,1,1,5,0
4434,9503,28,27.8,1,4,0,0,12,1,2,1,1,6,0
4435,1589,28,27.8,1,2,0,0,13,0,2,1,1,7,0
4436,7461,28,27.8,1,3,0,0,15,1,2,1,1,5,0
4437,50,28,27.8,1,1,0,1,10,0,5,1,1,8,0
4438,3785,28,27.9,1,4,0,0,10,0,1,1,1,6,0
4439,10615,28,27.9,1,2,0,0,9,1,2,1,1,10,0
4440,3343,28,27.9,1,5,0,0,9,0,1,1,1,6,0
4441,5415,28,27.9,1,3,0,0,12,0,1,1,1,9,0
4442,9251,28,27.9,1,4,0,0,12,1,1,1,1,9,0
4443,5371,28,27.9,1,2,0,0,12,0,1,1,1,6,0
4444,6305,28,28.0,1,4,0,0,10,1,1,1,1,8,0
4445,1175,28,28.0,1,2,0,0,12,0,0,1,1,7,0
4446,2299,28,28.0,1,1,0,0,15,0,2,1,1,7,0
4447,6523,28,28.0,1,1,0,0,12,1,0,1,1,6,0
4448,10640,28,28.0,1,4,0,1,10,1,6,1,1,6,0
4449,633,28,28.1,1,5,0,0,12,0,2,1,1,10,0
4450,3433,28,28.1,1,1,0,0,14,0,0,1,1,5,0
4451,5237,28,28.1,1,2,0,0,9,0,2,1,1,5,0
4452,2053,28,28.2,1,4,0,0,11,0,0,1,1,9,0
4453,3191,28,28.2,1,3,0,0,15,0,0,1,1,8,0
4454,1837,28,28.2,1,1,0,0,12,0,0,1,1,5,0
4455,315,28,28.2,1,2,0,0,12,0,2,1,1,8,0
4456,6181,28,28.3,1,2,0,0,13,1,1,1,1,8,0
4457,10863,28,28.3,1,5,0,0,13,1,2,1,1,6,0
4458,8279,28,28.3,1,4,0,0,13,1,0,1,1,5,0
4459,2943,28,28.4,1,2,0,0,11,0,2,1,1,7,0
4460,703,28,28.4,1,4,0,0,12,0,1,1,1,10,0
4461,9371,28,28.4,1,3,0,0,15,1,2,1,1,6,0
4462,2337,28,28.4,1,2,0,0,13,0,2,1,1,10,0
4463,10571,28,28.4,1,2,0,0,10,1,2,1,1,10,0
4464,3813,28,28.5,1,3,0,0,12,0,0,1,1,8,0
4465,4281,28,28.5,1,1,0,0,10,0,1,1,1,6,0
4466,8245,28,28.5,1,5,0,0,10,1,2,1,1,7,0
4467,4579,28,28.5,1,2,0,0,11,0,2,1,1,5,0
4468,7209,28,28.6,1,1,0,0,12,1,0,1,1,10,0
4469,7249,28,28.6,1,4,0,0,12,1,0,1,1,5,0
4470,9951,28,28.6,1,1,0,0,13,1,0,1,1,5,0
4471,7957,28,28.6,1,5,0,0,12,1,1,1,1,5,0
4472,987,28,28.7,1,5,0,0,10,0,1,1,1,7,0
4473,5053,28,28.7,1,5,0,0,12,0,2,1,1,7,0
4474,6157,28,28.8,1,5,0,0,12,1,1,1,1,5,0
4475,585,28,28.8,1,3,0,0,12,0,2,1,1,6,0
4476,2753,28,28.8,1,5,0,0,12,0,2,1,1,6,0
4477,9033,28,28.9,1,3,0,0,14,1,2,1,1,7,0
4478,8291,28,28.9,1,5,0,0,12,1,1,1,1,6,0
4479,3629,28,28.9,1,3,0,0,12,0,1,1,1,7,0
4480,8047,28,28.9,1,3,0,0,12,1,0,1,1,8,0
4481,7439,28,28.9,1,2,0,0,9,1,0,1,1,7,0
4482,8303,28,28.9,1,4,0,0,11,1,2,1,1,6,0
4483,2246,28,29.0,1,4,0,1,12,0,7,1,1,10,0
4484,7325,28,29.0,1,5,0,0,15,1,2,1,1,8,0
4485,1281,28,29.0,1,1,0,0,14,0,0,1,1,7,0
4486,10829,28,29.1,1,4,0,0,12,1,2,1,1,8,0
4487,965,28,29.1,1,2,0,0,12,0,1,1,1,7,0
4488,6439,28,29.1,1,2,0,0,12,1,0,1,1,8,0
4489,7247,28,29.1,1,5,0,0,12,1,1,1,1,7,0
4490,354,28,29.2,1,5,0,1,12,0,1,1,1,3,0
4491,10119,28,29.2,1,2,0,0,13,1,2,1,1,8,0
4492,10341,28,29.2,1,4,0,0,10,1,2,1,1,5,0
4493,7937,28,29.2,1,5,0,0,15,1,2,1,1,10,0
4494,7567,28,29.3,1,1,0,0,11,1,1,1,1,5,0
4495,10447,28,29.3,1,4,0,0,9,1,1,1,1,8,0
4496,2971,28,29.4,1,3,0,0,13,0,1,1,1,9,0
4497,3607,28,29.4,1,1,0,0,14,0,1,1,1,5,0
4498,851,28,29.4,1,5,0,0,12,0,1,1,1,6,0
4499,1743,28,29.4,1,2,0,0,13,0,2,1,1,7,0
4500,4027,28,29.5,1,2,0,0,12,0,1,1,1,10,0
4501,4733,28,29.5,1,2,0,0,11,0,2,1,1,7,0
4502,10632,28,29.6,1,3,0,1,11,1,3,1,1,6,0
4503,5933,28,29.6,1,3,0,1,14,1,6,1,1,1,0
4504,9535,28,29.6,1,3,0,0,11,1,0,1,1,6,0
4505,1927,28,29.7,1,1,0,0,11,0,2,1,1,7,0
4506,2221,28,29.7,1,1,0,0,9,0,2,1,1,5,0
4507,4199,28,29.7,1,1,0,0,14,0,0,1,1,7,0
4508,3619,28,29.7,1,5,0,0,15,0,1,1,1,5,0
4509,10747,28,29.7,1,3,0,1,15,1,4,1,1,4,0
4510,5471,28,29.7,1,3,0,0,12,1,2,1,1,7,0
4511,4967,28,29.8,1,3,0,0,14,0,2,1,1,6,0
4512,9361,28,29.8,1,2,0,0,10,1,0,1,1,6,0
4513,9541,28,29.8,1,4,0,0,14,1,2,1,1,8,0
4514,25,28,29.8,1,5,0,0,11,0,2,1,1,8,0
4515,5701,28,29.8,1,1,0,0,13,1,2,1,1,6,0
4516,7908,28,29.9,1,2,0,1,13,1,1,1,1,0,0
4517,4493,28,29.9,1,5,0,0,11,0,1,1,1,5,0
4518,17,28,29.9,1,2,0,0,12,0,2,1,1,6,0
4519,10783,28,29.9,1,1,0,0,11,1,0,1,1,6,0
4520,4015,28,29.9,1,1,0,0,9,0,2,1,1,10,0
4521,265,28,29.9,1,5,0,0,12,0,1,1,1,10,0
4522,5337,28,29.9,1,2,0,0,13,0,0,1,1,10,0
4523,1915,28,30.0,1,3,0,0,13,0,1,1,1,10,0
4524,139,29,0.1,1,5,0,1,12,0,2,1,1,0,2
4525,2681,29,0.8,1,4,0,1,12,0,6,1,1,0,2
4526,1523,29,0.9,1,2,0,1,11,0,7,1,1,3,2
4527,10306,29,1.1,1,4,0,1,12,1,4,1,1,1,2
4528,6900,29,1.3,1,5,0,1,12,1,6,1,1,1,2
4529,5163,29,2.0,1,2,0,1,13,0,3,1,1,0,2
4530,5556,29,2.3,1,5,0,1,14,1,6,1,1,8,2
4531,5326,29,2.3,1,5,0,1,12,0,5,1,1,7,2
4532,10148,29,2.9,1,5,0,1,14,1,5,1,1,8,0
4533,4254,29,3.2,1,3,0,1,15,0,1,1,1,7,0
4534,8942,29,3.2,1,4,0,1,13,1,3,1,1,7,0
4535,9829,29,3.3,1,1,0,1,9,1,5,1,1,3,2
4536,5476,29,3.7,1,1,0,1,10,1,7,1,1,9,2
4537,6084,29,4.2,1,1,0,1,14,1,8,1,1,7,0
4538,6216,29,4.4,1,3,0,1,10,1,6,1,1,8,0
4539,8626,29,4.5,1,2,0,1,12,1,3,1,1,0,0
4540,7049,29,4.6,1,4,0,1,10,1,2,1,1,1,2
4541,4078,29,4.6,1,5,0,1,9,0,7,1,1,7,2
4542,220,29,5.0,1,5,0,1,9,0,2,1,1,2,0
4543,8593,29,5.4,1,5,0,1,11,1,1,1,1,1,0
4544,9057,29,5.5,1,2,0,1,9,1,6,1,1,0,2
4545,9166,29,5.6,1,4,0,1,9,1,8,1,1,5,0
4546,2359,29,6.4,1,2,0,1,9,0,7,1,1,3,0
4547,9071,29,6.5,1,4,0,1,15,1,4,1,1,4,0
4548,1970,29,6.6,1,5,0,1,13,0,3,1,1,4,0
4549,4361,29,6.7,1,1,0,1,15,0,8,1,1,2,0
4550,5710,29,6.8,1,3,0,1,11,1,2,1,1,5,0
4551,9296,29,7.6,1,1,0,1,11,1,6,1,1,2,0
4552,1462,29,7.9,1,1,0,1,15,0,2,1,1,1,0
4553,4676,29,8.3,1,2,0,1,13,0,3,1,1,3,0
4554,2727,29,8.3,1,5,0,1,13,0,3,1,1,0,0
4555,2340,29,8.8,1,4,0,1,9,0,1,1,1,4,0
4556,6187,29,9.0,1,5,0,1,15,1,4,1,1,0,0
4557,5793,29,9.2,1,4,0,1,11,1,3,1,1,0,0
4558,9064,29,9.3,1,1,0,1,15,1,5,1,1,7,0
4559,3193,29,10.0,1,1,0,1,13,0,7,1,1,3,0
4560,6268,29,10.2,1,5,0,1,9,1,8,1,1,6,0
4561,4613,29,10.4,1,5,0,1,12,0,6,1,1,2,0
4562,1860,29,10.6,1,5,0,1,13,0,5,1,1,6,0
4563,5436,29,10.9,1,3,0,1,10,1,4,1,1,10,0
4564,956,29,11.0,1,5,0,1,12,0,2,1,1,1,0
4565,8526,29,11.1,1,4,0,1,9,1,3,1,1,4,0
4566,2508,29,11.2,1,2,0,1,13,0,3,1,1,1,0
4567,1145,29,11.5,1,5,0,1,11,0,1,1,1,2,0
4568,2636,29,12.1,1,3,0,1,11,0,1,1,1,4,0
4569,7107,29,12.1,1,1,0,1,11,1,1,1,1,2,0
4570,9637,29,12.3,1,5,0,1,10,1,1,1,1,2,0
4571,4280,29,12.3,1,4,0,1,10,0,7,1,1,7,0
4572,10684,29,12.6,1,2,0,1,14,1,1,1,1,0,0
4573,10738,29,12.9,1,4,0,1,10,1,8,1,1,0,0
4574,6562,29,13.1,1,5,0,1,13,1,3,1,1,10,0
4575,4503,29,13.2,1,2,0,1,10,0,2,1,1,1,0
4576,7008,29,13.5,1,3,0,1,10,1,5,1,1,0,0
4577,5906,29,13.5,1,3,0,1,10,1,2,1,1,6,0
4578,5806,29,13.7,1,2,0,1,9,1,6,1,1,1,0
4579,5461,29,13.7,1,4,0,1,14,1,5,1,1,1,0
4580,5861,29,13.9,1,3,0,1,13,1,5,1,1,3,0
4581,10259,29,13.9,1,5,0,1,12,1,6,1,1,3,0
4582,407,29,14.3,1,1,0,1,12,0,5,1,1,1,0
4583,10753,29,15.2,1,3,0,1,13,1,6,1,1,1,0
4584,6688,29,15.4,1,1,0,1,13,1,5,1,1,1,0
4585,674,29,15.4,1,2,0,1,12,0,5,1,1,4,0
4586,6695,29,15.6,1,2,0,1,9,1,1,1,1,3,0
4587,2090,29,15.6,1,5,0,1,11,0,8,1,1,3,0
4588,74,29,16.2,1,1,0,1,13,0,5,1,1,9,0
4589,5205,29,16.2,1,3,0,1,9,0,4,1,1,3,0
4590,7071,29,16.2,1,3,0,1,11,1,7,1,1,3,0
4591,10012,29,16.6,1,3,0,1,11,1,4,1,1,3,0
4592,7428,29,16.9,1,5,0,1,9,1,2,1,1,3,0
4593,8404,29,17.0,1,4,0,1,10,1,3,1,1,7,0
4594,10219,29,17.3,1,4,0,1,12,1,1,1,1,1,0
4595,1798,29,17.4,1,2,0,1,15,0,4,1,1,6,0
4596,159,29,17.5,1,1,0,1,9,0,4,1,1,3,0
4597,1366,29,17.7,1,4,0,1,10,0,5,1,1,6,0
4598,3206,29,17.9,1,4,0,1,12,0,4,1,1,0,0
4599,3194,29,17.9,1,2,0,1,10,0,6,1,1,3,0
4600,3320,29,18.1,1,4,0,1,11,0,4,1,1,2,0
4601,2132,29,18.5,1,4,0,1,10,0,4,1,1,7,0
4602,6736,29,18.6,1,5,0,1,12,1,5,1,1,4,0
4603,3954,29,18.7,1,5,0,1,11,0,7,1,1,2,0
4604,5349,29,18.9,1,2,0,1,15,0,4,1,1,1,0
4605,2118,29,18.9,1,1,0,1,10,0,7,1,1,5,0
4606,2180,29,19.1,1,4,0,1,15,0,8,1,1,9,0
4607,6209,29,19.2,1,3,0,1,13,1,3,1,1,3,0
4608,9360,29,20.2,1,3,0,1,15,1,2,1,1,1,0
4609,9082,29,20.3,1,1,0,1,12,1,2,1,1,6,0
4610,1707,29,21.6,1,1,0,1,9,0,4,1,1,1,0
4611,7654,29,21.8,1,4,0,1,11,1,3,1,1,3,0
4612,4735,29,21.9,1,3,0,1,14,0,3,1,1,1,0
4613,7610,29,22.0,1,1,0,1,12,1,5,1,1,2,0
4614,9768,29,22.4,1,1,0,1,10,1,2,1,1,10,0
4615,2233,29,22.9,1,1,0,1,14,0,7,1,1,3,0
4616,6460,29,23.3,1,3,0,1,12,1,2,1,1,10,0
4617,8354,29,23.6,1,4,0,1,9,1,6,1,1,2,0
4618,8472,29,23.7,1,3,0,1,11,1,5,1,1,6,0
4619,9834,29,24.0,1,4,0,1,12,1,2,1,1,7,0
4620,10284,29,24.0,1,3,0,1,12,1,6,1,1,8,0
4621,6276,29,24.0,1,2,0,1,13,1,7,1,1,8,0
4622,9383,29,24.1,1,5,0,1,15,1,7,1,1,3,0
4623,1396,29,24.5,1,3,0,1,10,0,6,1,1,10,0
4624,6793,29,24.7,1,1,0,1,15,1,8,1,1,3,0
4625,3909,29,25.0,1,2,0,1,15,0,4,1,1,3,0
4626,6314,29,25.1,1,5,0,1,15,1,1,1,1,7,0
4627,1960,29,25.4,1,4,0,1,13,0,3,1,1,1,0
4628,9926,29,25.7,1,1,0,1,10,1,3,1,1,3,0
4629,9679,29,25.9,1,5,0,1,9,1,8,1,1,3,0
4630,8042,29,25.9,1,5,0,1,12,1,5,1,1,8,0
4631,9308,29,26.7,1,3,0,1,13,1,4,1,1,3,0
4632,10542,29,27.0,1,2,0,1,12,1,5,1,1,10,0
4633,10296,29,27.4,1,3,0,1,11,1,1,1,1,0,0
4634,5235,29,27.4,1,3,0,1,11,0,3,1,1,3,0
4635,2865,29,27.6,1,2,0,1,12,0,2,1,1,2,0
4636,7616,29,28.0,1,3,0,1,10,1,8,1,1,6,0
4637,7078,29,28.7,1,5,0,1,11,1,2,1,1,7,0
4638,9532,29,28.8,1,3,0,1,11,1,8,1,1,9,0
4639,7574,29,28.9,1,1,0,1,12,1,8,1,1,7,0
4640,8750,29,29.0,1,2,0,1,11,1,4,1,1,3,0
4641,7494,29,29.0,1,2,0,1,10,1,8,1,1,4,0
4642,3238,29,29.5,1,5,0,1,13,0,2,1,1,2,0
4643,1690,29,29.9,1,2,0,1,11,0,6,1,1,0,0
4644,7942,30,0.2,1,4,0,1,8,1,8,1,1,10,2
4645,7340,30,0.4,1,2,0,1,6,1,5,1,1,3,2
4646,2430,30,0.6,1,1,0,1,5,0,3,1,1,9,2
4647,6642,30,0.7,1,1,0,1,7,1,1,1,1,10,2
4648,6626,30,1.0,1,3,0,1,6,1,5,1,1,7,2
4649,8164,30,1.1,1,1,0,1,6,1,8,1,1,4,2
4650,8064,30,1.6,1,1,0,1,6,1,3,1,1,9,2
4651,9430,30,1.8,1,1,0,1,7,1,8,1,1,4,2
4652,4182,30,2.4,1,4,0,1,7,0,6,1,1,0,2
4653,7870,30,2.4,1,3,0,1,8,1,3,1,1,0,2
4654,2988,30,2.4,1,3,0,1,6,0,6,1,1,1,2
4655,5698,30,3.4,1,3,0,1,7,1,2,1,1,6,2
4656,3412,30,3.5,1,1,0,1,8,0,7,1,1,1,2
4657,61,30,3.7,1,2,0,1,7,0,5,1,1,3,2
4658,4544,30,3.8,1,4,0,1,8,0,8,1,1,1,2
4659,7177,30,3.9,1,5,0,1,8,1,2,1,1,3,2
4660,2965,30,4.2,1,3,0,1,5,0,5,1,1,0,2
4661,190,30,4.3,1,1,0,1,6,0,4,1,1,2,2
4662,3258,30,4.5,1,5,0,1,7,0,6,1,1,6,2
4663,5024,30,4.6,1,1,0,1,5,0,3,1,1,1,2
4664,9846,30,4.8,1,2,0,1,8,1,2,1,1,7,2
4665,542,30,5.0,1,5,0,1,8,0,4,1,1,2,2
4666,3636,30,5.3,1,4,0,1,7,0,7,1,1,6,2
4667,2384,30,5.4,1,4,0,1,6,0,1,1,1,9,2
4668,1946,30,5.7,1,5,0,1,8,0,1,1,1,7,2
4669,9380,30,5.9,1,5,0,1,8,1,1,1,1,2,2
4670,10532,30,6.0,1,4,0,1,7,1,6,1,1,5,2
4671,8778,30,6.3,1,2,0,1,5,1,4,1,1,3,2
4672,2586,30,6.4,1,5,0,1,7,0,1,1,1,3,2
4673,1640,30,6.6,1,2,0,1,6,0,7,1,1,8,2
4674,3010,30,6.7,1,2,0,1,5,0,1,1,1,9,0
4675,6346,30,7.1,1,2,0,1,5,1,1,1,1,4,2
4676,9980,30,7.2,1,2,0,1,7,1,7,1,1,5,0
4677,6027,30,7.2,1,1,0,1,7,1,7,1,1,4,2
4678,6740,30,7.8,1,3,0,1,6,1,6,1,1,5,0
4679,6296,30,7.9,1,5,0,1,7,1,5,1,1,10,0
4680,6872,30,8.0,1,1,0,1,8,1,8,1,1,1,0
4681,4440,30,8.3,1,5,0,1,7,0,8,1,1,0,0
4682,5674,30,8.9,1,1,0,1,7,1,1,1,1,2,0
4683,5402,30,9.1,1,5,0,1,7,0,8,1,1,8,0
4684,140,30,9.2,1,5,0,1,7,0,6,1,1,7,0
4685,3627,30,9.2,1,4,0,1,5,0,4,1,1,2,0
4686,1016,30,9.3,1,5,0,1,7,0,6,1,1,5,0
4687,1789,30,9.4,1,1,0,1,5,0,3,1,1,1,0
4688,8922,30,10.1,1,2,0,1,5,1,4,1,1,8,0
4689,7912,30,10.7,1,5,0,1,6,1,4,1,1,6,0
4690,6606,30,10.8,1,3,0,1,7,1,3,1,1,2,0
4691,5708,30,11.5,1,3,0,1,5,1,4,1,1,5,0
4692,4246,30,11.6,1,5,0,1,7,0,8,1,1,1,0
4693,5960,30,12.1,1,2,0,1,6,1,4,1,1,8,0
4694,5991,30,12.2,1,5,0,1,6,1,4,1,1,2,0
4695,10166,30,12.8,1,3,0,1,8,1,6,1,1,0,0
4696,1233,30,12.8,1,4,0,1,6,0,2,1,1,0,0
4697,3678,30,13.2,1,3,0,1,7,0,7,1,1,4,0
4698,10692,30,13.6,1,2,0,1,8,1,6,1,1,5,0
4699,8122,30,13.9,1,4,0,1,8,1,2,1,1,10,0
4700,10130,30,14.2,1,3,0,1,5,1,8,1,1,2,0
4701,7796,30,14.3,1,4,0,1,8,1,5,1,1,0,0
4702,9497,30,14.6,1,1,0,1,7,1,4,1,1,0,0
4703,329,30,14.8,1,2,0,1,7,0,6,1,1,2,0
4704,3749,30,15.7,1,3,0,1,7,0,4,1,1,3,0
4705,10026,30,15.7,1,5,0,1,6,1,5,1,1,1,0
4706,1446,30,15.7,1,5,0,1,6,0,2,1,1,10,0
4707,698,30,15.8,1,4,0,1,5,0,6,1,1,2,0
4708,9746,30,17.1,1,2,0,1,6,1,7,1,1,8,0
4709,3928,30,17.3,1,3,0,1,5,0,2,1,1,6,0
4710,6396,30,18.0,1,3,0,1,5,1,4,1,1,8,0
4711,2522,30,18.0,1,3,0,1,7,0,2,1,1,5,0
4712,9367,30,18.0,1,3,0,1,8,1,4,1,1,3,0
4713,5199,30,18.2,1,3,0,1,7,0,1,1,1,3,0
4714,2718,30,18.2,1,2,0,1,8,0,3,1,1,4,0
4715,10248,30,18.4,1,1,0,1,6,1,3,1,1,6,0
4716,248,30,18.4,1,4,0,1,5,0,4,1,1,7,0
4717,4260,30,18.5,1,1,0,1,5,0,1,1,1,5,0
4718,9019,30,18.6,1,1,0,1,5,1,5,1,1,3,0
4719,2774,30,18.8,1,4,0,1,7,0,8,1,1,3,0
4720,7182,30,18.9,1,3,0,1,8,1,8,1,1,3,0
4721,3744,30,19.0,1,1,0,1,8,0,2,1,1,4,0
4722,9512,30,19.0,1,1,0,1,7,1,2,1,1,3,0
4723,9446,30,19.3,1,1,0,1,7,1,5,1,1,4,0
4724,9698,30,19.4,1,5,0,1,5,1,2,1,1,5,0
4725,2302,30,19.6,1,1,0,1,8,0,8,1,1,6,0
4726,6800,30,19.6,1,2,0,1,5,1,1,1,1,3,0
4727,8792,30,19.9,1,4,0,1,7,1,7,1,1,10,0
4728,7914,30,20.1,1,3,0,1,7,1,2,1,1,5,0
4729,8128,30,20.6,1,4,0,1,5,1,2,1,1,10,0
4730,9517,30,20.9,1,2,0,1,7,1,2,1,1,3,0
4731,4354,30,21.0,1,3,0,1,7,0,4,1,1,4,0
4732,3099,30,21.1,1,5,0,1,6,0,2,1,1,2,0
4733,3393,30,21.3,1,5,0,1,7,0,4,1,1,3,0
4734,5562,30,21.4,1,1,0,1,8,1,5,1,1,3,0
4735,8701,30,21.4,1,1,0,1,5,1,6,1,1,4,0
4736,8725,30,22.2,1,4,0,1,5,1,3,1,1,0,0
4737,5452,30,22.2,1,5,0,1,8,1,1,1,1,4,0
4738,7002,30,23.9,1,4,0,1,8,1,4,1,1,6,0
4739,848,30,24.0,1,5,0,1,8,0,4,1,1,9,0
4740,9620,30,24.2,1,4,0,1,8,1,8,1,1,4,0
4741,9222,30,24.6,1,3,0,1,8,1,6,1,1,1,0
4742,10386,30,24.9,1,2,0,1,7,1,7,1,1,5,0
4743,7700,30,25.6,1,3,0,1,5,1,2,1,1,7,0
4744,1774,30,25.6,1,3,0,1,7,0,3,1,1,7,0
4745,5283,30,25.7,1,1,0,1,5,0,1,1,1,2,0
4746,1945,30,26.4,1,5,0,1,5,0,5,1,1,4,0
4747,262,30,27.2,1,1,0,1,5,0,3,1,1,3,0
4748,4286,30,27.3,1,3,0,1,8,0,2,1,1,9,0
4749,9953,30,28.2,1,4,0,1,5,1,6,1,1,4,0
4750,8572,30,28.3,1,3,0,1,8,1,2,1,1,9,0
4751,1866,30,28.3,1,5,0,1,8,0,5,1,1,7,0
4752,3305,30,28.6,1,3,0,1,6,0,2,1,1,1,0
4753,9078,30,28.7,1,4,0,1,8,1,1,1,1,7,0
4754,6717,30,28.9,1,5,0,1,7,1,3,1,1,1,0
4755,1318,30,28.9,1,4,0,1,5,0,7,1,1,10,0
4756,782,30,29.2,1,1,0,1,8,0,3,1,1,6,0
4757,2484,30,29.2,1,1,0,1,8,0,4,1,1,6,0
4758,4382,30,29.2,1,4,0,1,5,0,3,1,1,4,0
4759,7288,30,29.6,1,2,0,1,8,1,3,1,1,4,0
4760,8837,30,29.7,1,1,0,1,8,1,7,1,1,3,0
4761,5876,31,0.6,1,4,0,1,6,1,1,1,1,6,2
4762,8065,31,0.7,1,3,0,1,7,1,8,1,1,2,2
4763,4562,31,1.0,1,4,0,1,8,0,5,1,1,6,2
4764,9836,31,1.1,1,1,0,1,8,1,1,1,1,10,2
4765,9526,31,1.7,1,4,0,1,7,1,2,1,1,0,2
4766,5596,31,2.7,1,4,0,1,5,1,8,1,1,7,2
4767,3572,31,3.2,1,2,0,1,5,0,2,1,1,5,2
4768,5532,31,3.9,1,3,0,1,6,1,1,1,1,7,2
4769,209,31,4.4,1,5,0,1,5,0,1,1,1,0,2
4770,9490,31,4.7,1,1,0,1,5,1,5,1,1,7,2
4771,3976,31,5.1,1,3,0,1,5,0,4,1,1,0,2
4772,10278,31,5.2,1,2,0,1,8,1,7,1,1,7,2
4773,6710,31,5.3,1,2,0,1,7,1,8,1,1,5,2
4774,6140,31,5.3,1,4,0,1,6,1,1,1,1,5,2
4775,2743,31,5.4,1,2,0,1,7,0,3,1,1,4,2
4776,3730,31,5.5,1,4,0,1,8,0,6,1,1,6,2
4777,5166,31,6.2,1,3,0,1,6,0,5,1,1,8,2
4778,6336,31,7.4,1,5,0,1,5,1,3,1,1,5,2
4779,2770,31,7.4,1,4,0,1,5,0,4,1,1,0,2
4780,6594,31,7.6,1,2,0,1,6,1,2,1,1,2,2
4781,3240,31,7.9,1,2,0,1,7,0,5,1,1,5,2
4782,3886,31,8.1,1,4,0,1,8,0,3,1,1,9,0
4783,6610,31,8.9,1,4,0,1,6,1,3,1,1,1,0
4784,3244,31,8.9,1,5,0,1,6,0,1,1,1,7,0
4785,313,31,9.1,1,3,0,1,7,0,1,1,1,3,0
4786,5804,31,9.2,1,4,0,1,8,1,1,1,1,1,0
4787,6044,31,9.8,1,1,0,1,8,1,4,1,1,0,0
4788,5552,31,9.9,1,2,0,1,5,1,6,1,1,0,0
4789,4577,31,9.9,1,4,0,1,8,0,3,1,1,2,0
4790,8601,31,10.0,1,5,0,1,6,1,1,1,1,1,0
4791,5234,31,10.8,1,1,0,1,8,0,1,1,1,7,0
4792,8568,31,10.9,1,1,0,1,5,1,3,1,1,0,0
4793,10373,31,11.4,1,5,0,1,7,1,6,1,1,0,0
4794,2868,31,11.5,1,5,0,1,7,0,5,1,1,9,0
4795,10658,31,11.5,1,4,0,1,5,1,1,1,1,1,0
4796,5646,31,11.9,1,3,0,1,6,1,2,1,1,3,0
4797,3829,31,12.0,1,1,0,1,6,0,6,1,1,4,0
4798,1065,31,13.0,1,5,0,1,6,0,1,1,1,2,0
4799,88,31,13.6,1,5,0,1,8,0,7,1,1,0,0
4800,1778,31,13.8,1,2,0,1,6,0,8,1,1,0,0
4801,1256,31,14.0,1,4,0,1,6,0,3,1,1,1,0
4802,3838,31,14.5,1,1,0,1,5,0,4,1,1,4,0
4803,7015,31,14.6,1,5,0,1,6,1,1,1,1,3,0
4804,10086,31,14.9,1,3,0,1,6,1,7,1,1,7,0
4805,2803,31,15.2,1,4,0,1,5,0,6,1,1,0,0
4806,6022,31,15.3,1,3,0,1,6,1,2,1,1,10,0
4807,484,31,15.3,1,4,0,1,6,0,5,1,1,3,0
4808,10649,31,16.1,1,1,0,1,8,1,6,1,1,0,0
4809,4016,31,16.7,1,1,0,1,6,0,1,1,1,5,0
4810,2986,31,16.8,1,1,0,1,5,0,6,1,1,7,0
4811,9394,31,17.9,1,3,0,1,8,1,3,1,1,9,0
4812,8556,31,18.3,1,2,0,1,6,1,1,1,1,7,0
4813,7214,31,18.5,1,4,0,1,7,1,5,1,1,0,0
4814,2686,31,19.4,1,5,0,1,7,0,2,1,1,5,0
4815,5563,31,19.4,1,1,0,1,7,1,6,1,1,4,0
