,Age,Annual_Income_Lacs,Twitter User,Number of Vehicles,Gender,Married,Daily hours of work,Affluent_Lifestyle,No of Dependents,Urban_residence,Social,Outstation_Travel_last_year,labels
5733,39,5.0,1,2,0,1,8,1,1,1,1,1,2
5734,39,6.0,1,4,0,1,8,0,5,1,1,8,2
5735,39,7.0,1,4,0,1,5,1,1,1,1,10,2
5736,39,2.0,1,1,0,1,5,1,1,1,1,0,2
5737,39,5.0,1,4,0,1,7,0,4,1,1,4,2
5738,39,1.0,1,1,0,1,8,1,4,1,1,0,2
5739,39,2.0,1,3,0,1,7,0,8,1,1,10,2
5740,39,3.0,1,4,0,1,5,1,3,1,1,4,2
5741,39,3.0,1,3,0,1,8,0,5,1,1,0,2
5742,39,2.0,1,1,0,1,5,0,5,1,1,0,2
5743,39,6.0,1,3,0,1,5,0,8,1,1,8,2
5744,39,1.0,1,1,0,1,7,0,2,1,1,0,2
5745,39,5.0,1,4,0,1,5,0,8,1,1,9,2
5746,39,4.0,1,4,0,1,6,1,8,1,1,7,2
5747,40,0.5,1,5,0,1,5,1,8,1,1,8,2
5748,40,0.8,1,4,0,1,8,1,1,1,1,0,2
5749,40,1.6,1,3,0,1,6,1,4,1,1,4,2
5750,40,1.7,1,5,0,1,5,0,7,1,1,9,2
5751,40,1.7,1,2,0,1,6,1,7,1,1,7,2
5752,40,1.8,1,4,0,1,7,0,4,1,1,8,2
5753,40,2.6,1,4,0,1,5,1,1,1,1,8,2
5754,40,2.7,1,2,0,1,7,0,6,1,1,3,2
5755,40,4.2,1,1,0,1,6,0,3,1,1,4,2
5756,40,4.3,1,4,0,1,5,1,2,1,1,5,2
5757,40,4.6,1,5,0,1,6,0,3,1,1,4,2
5758,40,5.1,1,2,0,1,5,1,1,1,1,3,2
5759,40,5.2,1,2,0,1,6,0,6,1,1,4,2
5760,40,5.3,1,5,0,1,8,1,5,1,1,2,2
5761,40,5.7,1,5,0,1,6,0,5,1,1,0,2
5762,40,5.8,1,1,0,1,5,1,2,1,1,0,2
5763,40,6.5,1,1,0,1,6,1,4,1,1,1,2
5764,40,6.6,1,5,0,1,7,1,2,1,1,4,2
5765,40,6.7,1,5,0,1,7,1,3,1,1,3,2
5766,40,6.9,1,2,0,1,5,1,2,1,1,2,2
5767,40,7.4,1,2,0,1,7,1,4,1,1,1,2
5768,40,7.5,1,1,0,1,5,1,2,1,1,7,2
5769,40,7.7,1,3,0,1,8,1,5,1,1,9,2
5770,40,8.0,1,2,0,1,7,1,2,1,1,1,2
5771,40,8.1,1,1,0,1,6,1,1,1,1,3,2
5772,40,8.2,1,3,0,1,6,0,2,1,1,10,2
5773,40,8.6,1,4,0,1,6,1,2,1,1,4,2
5774,40,8.9,1,3,0,1,8,1,1,1,1,5,2
5775,40,9.0,1,4,0,1,7,0,7,1,1,2,2
5776,40,9.2,1,3,0,1,7,0,8,1,1,2,2
5777,40,9.3,1,1,0,1,5,0,3,1,1,2,2
5778,40,10.0,1,2,0,1,5,0,8,1,1,1,2
5779,40,10.3,1,5,0,1,5,0,4,1,1,4,2
5780,40,10.5,1,4,0,1,8,1,4,1,1,10,2
5781,40,10.5,1,4,0,1,8,0,1,1,1,6,2
5782,40,10.8,1,1,0,1,6,1,4,1,1,2,2
5783,40,10.9,1,1,0,1,8,1,5,1,1,10,2
5784,40,11.5,1,2,0,1,6,1,3,1,1,4,2
5785,40,12.0,1,1,0,1,6,0,2,1,1,6,2
5786,40,7.0,1,4,0,1,7,1,5,1,1,4,2
5787,40,4.0,1,5,0,1,8,1,7,1,1,3,2
5788,40,5.0,1,3,0,1,6,1,4,1,1,1,2
5789,40,4.0,1,2,0,1,7,1,8,1,1,10,2
5790,40,1.0,1,4,0,1,8,0,6,1,1,3,2
5791,40,5.0,1,3,0,1,6,0,5,1,1,1,2
5792,40,3.0,1,3,0,1,7,0,2,1,1,3,2
5793,40,7.0,1,2,0,1,6,0,5,1,1,10,2
5794,40,3.0,1,4,0,1,5,1,1,1,1,3,2
5795,40,3.0,1,1,0,1,5,0,7,1,1,0,2
5796,40,7.0,1,1,0,1,8,1,6,1,1,0,2
5797,40,4.0,1,1,0,1,6,0,8,1,1,10,2
5798,40,3.0,1,5,0,1,5,1,8,1,1,10,2
5799,40,3.0,1,2,0,1,8,1,3,1,1,4,2
5800,40,5.0,1,1,0,1,6,1,2,1,1,9,2
5801,40,5.0,1,2,0,1,6,0,5,1,1,2,2
5802,40,1.0,1,5,0,1,7,1,6,1,1,5,2
5803,40,5.0,1,5,0,1,6,0,1,1,1,2,2
5804,40,1.0,1,2,0,1,6,1,4,1,1,2,2
5805,40,6.0,1,2,0,1,7,1,8,1,1,10,2
5806,40,5.0,1,1,0,1,5,1,8,1,1,4,2
5807,40,3.0,1,4,0,1,6,1,8,1,1,3,2
5808,40,5.0,1,4,0,1,5,1,1,1,1,4,2
5809,40,1.0,1,3,0,1,6,1,8,1,1,4,2
5810,40,2.0,1,2,0,1,6,0,6,1,1,9,2
5811,40,6.0,1,1,0,1,7,0,4,1,1,1,2
5812,40,1.0,1,5,0,1,7,0,8,1,1,1,2
5813,40,1.0,1,3,0,1,5,0,2,1,1,0,2
5814,40,7.0,1,3,0,1,8,1,6,1,1,0,2
5815,40,5.0,1,3,0,1,7,1,8,1,1,7,2
5816,40,3.0,1,2,0,1,6,1,3,1,1,5,2
5817,40,1.0,1,3,0,1,6,0,4,1,1,3,2
5818,40,3.0,1,2,0,1,5,1,6,1,1,6,2
5819,40,5.0,1,1,0,1,7,1,7,1,1,0,2
5820,40,2.0,1,4,0,1,7,0,1,1,1,6,2
5821,40,4.0,1,4,0,1,6,0,2,1,1,4,2
5822,40,7.0,1,2,0,1,5,1,4,1,1,7,2
5823,40,2.0,1,5,0,1,8,1,6,1,1,9,2
5824,40,5.0,1,1,0,1,5,1,8,1,1,1,2
5825,40,5.0,1,1,0,1,7,0,5,1,1,2,2
5826,40,5.0,1,1,0,1,5,0,4,1,1,1,2
5827,40,4.0,1,1,0,1,7,1,3,1,1,1,2
5828,40,6.0,1,2,0,1,5,1,8,1,1,9,2
5829,40,3.0,1,3,0,1,8,0,8,1,1,10,2
5830,40,6.0,1,1,0,1,7,0,1,1,1,9,2
5831,40,1.0,1,5,0,1,7,0,7,1,1,2,2
5832,40,4.0,1,2,0,1,8,1,2,1,1,3,2
5833,40,1.0,1,3,0,1,5,0,1,1,1,2,2
5834,40,2.0,1,5,0,1,7,0,1,1,1,8,2
5835,40,5.0,1,4,0,1,6,0,5,1,1,1,2
5836,40,3.0,1,4,0,1,7,1,6,1,1,4,2
5837,40,2.0,1,5,0,1,8,0,8,1,1,0,2
5838,40,2.0,1,2,0,1,7,1,5,1,1,5,2
5839,40,5.0,1,2,0,1,8,1,4,1,1,0,2
5840,40,4.0,1,4,0,1,8,1,3,1,1,2,2
5841,40,5.0,1,1,0,1,5,0,4,1,1,3,2
5842,40,6.0,1,5,0,1,5,0,6,1,1,5,2
5843,40,1.0,1,2,0,1,6,1,1,1,1,9,2
5844,40,7.0,1,1,0,1,7,1,8,1,1,1,2
5845,41,0.4,1,4,0,1,7,1,4,1,1,0,2
5846,41,1.2,1,2,0,1,6,0,7,1,1,4,2
5847,41,1.4,1,2,0,1,8,1,1,1,1,9,2
5848,41,1.8,1,2,0,1,7,1,7,1,1,1,2
5849,41,2.1,1,2,0,1,8,1,8,1,1,7,2
5850,41,2.1,1,1,0,1,5,0,7,1,1,2,2
5851,41,2.3,1,2,0,1,8,1,1,1,1,9,2
5852,41,2.3,1,3,0,1,6,1,4,1,1,8,2
5853,41,2.4,1,2,0,1,7,1,3,1,1,1,2
5854,41,2.5,1,5,0,1,8,0,7,1,1,1,2
5855,41,2.5,1,4,0,1,6,0,3,1,1,9,2
5856,41,2.9,1,2,0,1,7,1,1,1,1,5,2
5857,41,3.2,1,3,0,1,8,1,5,1,1,3,2
5858,41,3.3,1,5,0,1,6,0,1,1,1,3,2
5859,41,3.5,1,3,0,1,7,1,4,1,1,6,2
5860,41,3.8,1,2,0,1,5,0,8,1,1,1,2
5861,41,3.8,1,3,0,1,8,1,7,1,1,2,2
5862,41,4.2,1,1,0,1,5,1,8,1,1,5,2
5863,41,4.3,1,5,0,1,8,1,2,1,1,2,2
5864,41,4.6,1,5,0,1,7,0,6,1,1,4,2
5865,41,5.0,1,4,0,1,7,1,6,1,1,0,2
5866,41,5.2,1,5,0,1,6,0,8,1,1,10,2
5867,41,5.5,1,5,0,1,8,0,8,1,1,4,2
5868,41,5.6,1,1,0,1,6,0,7,1,1,5,2
5869,41,5.7,1,4,0,1,6,1,7,1,1,9,2
5870,41,5.7,1,1,0,1,5,0,2,1,1,8,2
5871,41,6.4,1,2,0,1,7,1,6,1,1,6,2
5872,41,6.7,1,1,0,1,7,1,4,1,1,2,2
5873,41,6.8,1,5,0,1,8,0,8,1,1,3,2
5874,41,6.8,1,5,0,1,8,1,1,1,1,10,2
5875,41,7.2,1,1,0,1,6,1,7,1,1,2,2
5876,41,7.3,1,4,0,1,6,1,3,1,1,9,2
5877,41,7.5,1,4,0,1,5,0,7,1,1,4,2
5878,41,7.5,1,3,0,1,5,1,2,1,1,1,2
5879,41,7.9,1,3,0,1,8,1,5,1,1,9,2
5880,41,7.9,1,2,0,1,8,0,2,1,1,6,2
5881,41,8.2,1,2,0,1,8,0,1,1,1,8,2
5882,41,8.3,1,2,0,1,8,0,5,1,1,0,2
5883,41,8.5,1,5,0,1,6,1,4,1,1,0,2
5884,41,9.2,1,5,0,1,6,1,2,1,1,1,2
5885,41,9.5,1,4,0,1,6,1,3,1,1,0,2
5886,41,9.8,1,3,0,1,5,1,6,1,1,10,2
5887,41,10.0,1,3,0,1,6,1,7,1,1,1,2
5888,41,10.5,1,5,0,1,6,1,1,1,1,1,2
5889,41,10.8,1,5,0,1,5,1,5,1,1,8,2
5890,41,10.8,1,4,0,1,8,0,1,1,1,1,2
5891,41,11.1,1,4,0,1,5,0,2,1,1,7,2
5892,41,11.2,1,3,0,1,6,0,4,1,1,5,2
5893,41,11.5,1,5,0,1,7,1,7,1,1,9,2
5894,41,11.5,1,2,0,1,6,0,8,1,1,6,2
5895,41,11.6,1,5,0,1,5,0,7,1,1,4,2
5896,41,11.7,1,2,0,1,8,1,8,1,1,3,2
5897,41,11.7,1,3,0,1,6,0,6,1,1,6,2
5898,41,11.8,1,2,0,1,5,1,2,1,1,8,2
5899,41,12.0,1,3,0,1,8,0,4,1,1,6,2
5900,41,2.0,1,5,0,1,6,0,5,1,1,2,2
5901,41,1.0,1,4,0,1,6,1,8,1,1,8,2
5902,41,7.0,1,5,0,1,5,1,8,1,1,0,2
5903,41,4.0,1,4,0,1,8,1,7,1,1,4,2
5904,41,5.0,1,3,0,1,5,1,6,1,1,4,2
5905,41,6.0,1,1,0,1,7,0,6,1,1,4,2
5906,41,1.0,1,2,0,1,8,1,3,1,1,8,2
5907,41,5.0,1,4,0,1,6,1,4,1,1,0,2
5908,41,4.0,1,3,0,1,5,1,8,1,1,5,2
5909,41,2.0,1,3,0,1,6,1,8,1,1,3,2
5910,41,4.0,1,3,0,1,7,1,4,1,1,2,2
5911,41,2.0,1,2,0,1,6,1,7,1,1,5,2
5912,41,4.0,1,2,0,1,7,1,1,1,1,4,2
5913,41,6.0,1,1,0,1,7,0,4,1,1,8,2
5914,41,3.0,1,5,0,1,8,1,1,1,1,4,2
5915,41,6.0,1,4,0,1,6,0,5,1,1,3,2
5916,41,6.0,1,4,0,1,8,1,1,1,1,1,2
5917,41,1.0,1,3,0,1,8,0,3,1,1,1,2
5918,41,7.0,1,1,0,1,6,1,5,1,1,6,2
5919,41,2.0,1,4,0,1,7,1,6,1,1,2,2
5920,41,4.0,1,5,0,1,8,0,5,1,1,10,2
5921,41,1.0,1,2,0,1,5,0,3,1,1,4,2
5922,41,4.0,1,1,0,1,8,0,4,1,1,3,2
5923,41,7.0,1,5,0,1,8,0,6,1,1,8,2
5924,41,4.0,1,4,0,1,5,1,1,1,1,0,2
5925,41,6.0,1,3,0,1,6,1,1,1,1,4,2
5926,41,7.0,1,2,0,1,7,1,2,1,1,4,2
5927,41,7.0,1,4,0,1,8,1,7,1,1,1,2
5928,41,5.0,1,2,0,1,8,0,7,1,1,10,2
5929,41,4.0,1,3,0,1,6,0,5,1,1,4,2
5930,41,6.0,1,1,0,1,8,1,6,1,1,10,2
5931,41,1.0,1,5,0,1,7,1,4,1,1,1,2
5932,41,7.0,1,1,0,1,8,1,4,1,1,6,2
5933,41,3.0,1,5,0,1,8,1,1,1,1,4,2
5934,41,7.0,1,1,0,1,5,0,6,1,1,3,2
5935,41,4.0,1,5,0,1,5,1,3,1,1,7,2
5936,41,2.0,1,4,0,1,7,1,6,1,1,0,2
5937,41,5.0,1,2,0,1,5,1,7,1,1,2,2
5938,41,6.0,1,2,0,1,6,1,1,1,1,8,2
5939,41,2.0,1,2,0,1,7,0,5,1,1,0,2
5940,41,6.0,1,2,0,1,8,0,4,1,1,10,2
5941,41,7.0,1,1,0,1,6,1,5,1,1,1,2
5942,41,4.0,1,2,0,1,5,1,8,1,1,8,2
5943,41,5.0,1,5,0,1,7,0,2,1,1,10,2
5944,41,4.0,1,2,0,1,5,0,8,1,1,6,2
5945,41,1.0,1,1,0,1,5,1,3,1,1,1,2
5946,41,2.0,1,3,0,1,6,0,2,1,1,4,2
5947,41,5.0,1,2,0,1,5,0,8,1,1,1,2
5948,41,4.0,1,3,0,1,7,0,8,1,1,4,2
5949,41,6.0,1,5,0,1,5,0,2,1,1,0,2
5950,41,4.0,1,5,0,1,8,1,2,1,1,9,2
5951,41,7.0,1,5,0,1,8,0,1,1,1,3,2
5952,41,6.0,1,4,0,1,8,0,7,1,1,0,2
5953,41,5.0,1,5,0,1,8,0,7,1,1,3,2
5954,41,7.0,1,5,0,1,7,0,7,1,1,3,2
5955,41,6.0,1,3,0,1,6,1,5,1,1,3,2
5956,41,4.0,1,5,0,1,6,0,6,1,1,8,2
5957,41,5.0,1,1,0,1,7,0,5,1,1,3,2
5958,41,2.0,1,1,0,1,7,1,5,1,1,2,2
5959,41,6.0,1,5,0,1,7,0,4,1,1,7,2
5960,41,1.0,1,1,0,1,5,1,5,1,1,8,2
5961,41,7.0,1,4,0,1,5,0,1,1,1,2,2
5962,41,6.0,1,4,0,1,5,0,1,1,1,0,2
5963,41,1.0,1,4,0,1,5,1,6,1,1,0,2
5964,41,4.0,1,5,0,1,6,1,8,1,1,2,2
5965,41,3.0,1,4,0,1,7,0,3,1,1,4,2
5966,41,4.0,1,2,0,1,8,1,1,1,1,1,2
5967,41,5.0,1,4,0,1,5,0,1,1,1,2,2
5968,42,0.4,1,2,0,1,8,0,6,1,1,6,2
5969,42,0.8,1,5,0,1,8,0,3,1,1,6,2
5970,42,1.0,1,4,0,1,6,0,1,1,1,2,2
5971,42,1.3,1,1,0,1,5,1,3,1,1,0,2
5972,42,1.4,1,3,0,1,5,0,7,1,1,4,2
5973,42,1.6,1,2,0,1,6,0,1,1,1,0,2
5974,42,1.9,1,2,0,1,7,0,3,1,1,7,2
5975,42,2.0,1,3,0,1,6,1,2,1,1,3,2
5976,42,2.1,1,1,0,1,5,1,3,1,1,0,2
5977,42,2.2,1,5,0,1,6,1,6,1,1,8,2
5978,42,2.2,1,2,0,1,8,1,3,1,1,10,2
5979,42,2.8,1,3,0,1,7,1,3,1,1,8,2
5980,42,2.9,1,2,0,1,8,0,4,1,1,0,2
5981,42,2.9,1,4,0,1,7,1,3,1,1,4,2
5982,42,3.3,1,1,0,1,6,1,3,1,1,5,2
5983,42,3.7,1,2,0,1,7,1,1,1,1,3,2
5984,42,3.8,1,4,0,1,5,1,5,1,1,10,2
5985,42,4.6,1,4,0,1,7,1,2,1,1,1,2
5986,42,4.7,1,2,0,1,8,1,8,1,1,2,2
5987,42,4.8,1,2,0,1,7,1,3,1,1,0,2
5988,42,5.2,1,2,0,1,5,1,6,1,1,6,2
5989,42,5.2,1,3,0,1,5,1,8,1,1,1,2
5990,42,5.3,1,4,0,1,6,1,8,1,1,6,2
5991,42,5.3,1,5,0,1,5,1,6,1,1,2,2
5992,42,5.5,1,5,0,1,8,0,3,1,1,6,2
5993,42,5.5,1,1,0,1,6,1,8,1,1,3,2
5994,42,5.8,1,2,0,1,5,0,3,1,1,9,2
5995,42,6.1,1,5,0,1,5,0,2,1,1,2,2
5996,42,6.3,1,4,0,1,8,0,4,1,1,8,2
5997,42,6.4,1,1,0,1,6,0,3,1,1,7,2
5998,42,6.6,1,3,0,1,6,0,5,1,1,1,2
5999,42,6.9,1,4,0,1,7,0,1,1,1,9,2
6000,42,7.5,1,5,0,1,5,1,6,1,1,0,2
6001,42,7.9,1,3,0,1,8,1,3,1,1,1,2
6002,42,8.0,1,5,0,1,6,0,6,1,1,8,2
6003,42,8.0,1,3,0,1,6,0,1,1,1,4,2
6004,42,8.2,1,3,0,1,8,0,7,1,1,2,2
6005,42,8.4,1,1,0,1,7,0,2,1,1,0,2
6006,42,8.5,1,4,0,1,7,0,4,1,1,4,2
6007,42,9.1,1,2,0,1,6,0,6,1,1,1,2
6008,42,9.2,1,5,0,1,6,1,1,1,1,0,2
6009,42,9.9,1,3,0,1,8,1,8,1,1,5,2
6010,42,10.9,1,4,0,1,6,1,8,1,1,7,2
6011,42,11.0,1,1,0,1,6,1,5,1,1,7,2
6012,42,11.1,1,2,0,1,8,1,7,1,1,0,2
6013,42,11.7,1,4,0,1,8,1,4,1,1,10,2
6014,42,11.8,1,2,0,1,6,0,5,1,1,0,2
6015,42,3.0,1,4,0,1,5,0,5,1,1,1,2
6016,42,6.0,1,4,0,1,7,1,3,1,1,0,2
6017,42,5.0,1,2,0,1,5,1,2,1,1,4,2
6018,42,1.0,1,4,0,1,7,1,6,1,1,8,2
6019,42,7.0,1,5,0,1,8,1,7,1,1,1,2
6020,42,6.0,1,1,0,1,7,0,6,1,1,4,2
6021,42,1.0,1,5,0,1,5,1,7,1,1,0,2
6022,42,3.0,1,1,0,1,8,1,6,1,1,2,2
6023,42,6.0,1,1,0,1,7,0,2,1,1,2,2
6024,42,6.0,1,1,0,1,5,0,1,1,1,9,2
6025,42,4.0,1,5,0,1,6,1,3,1,1,2,2
6026,42,5.0,1,3,0,1,8,1,3,1,1,3,2
6027,42,7.0,1,4,0,1,8,1,8,1,1,2,2
6028,42,2.0,1,5,0,1,6,0,6,1,1,6,2
6029,42,3.0,1,4,0,1,5,1,2,1,1,0,2
6030,42,2.0,1,5,0,1,6,0,2,1,1,3,2
6031,42,7.0,1,1,0,1,5,1,8,1,1,3,2
6032,42,6.0,1,5,0,1,8,1,2,1,1,1,2
6033,42,3.0,1,2,0,1,5,0,4,1,1,10,2
6034,42,3.0,1,2,0,1,5,0,7,1,1,5,2
6035,42,7.0,1,1,0,1,7,0,1,1,1,5,2
6036,42,6.0,1,1,0,1,6,0,2,1,1,5,2
6037,42,7.0,1,4,0,1,6,1,7,1,1,4,2
6038,42,6.0,1,3,0,1,7,1,4,1,1,5,2
6039,42,7.0,1,2,0,1,8,1,1,1,1,8,2
6040,42,2.0,1,5,0,1,8,0,6,1,1,4,2
6041,42,1.0,1,3,0,1,7,0,8,1,1,1,2
6042,42,2.0,1,5,0,1,5,0,5,1,1,9,2
6043,42,6.0,1,3,0,1,5,1,3,1,1,0,2
6044,42,5.0,1,4,0,1,7,0,3,1,1,1,2
6045,42,1.0,1,3,0,1,8,0,4,1,1,0,2
6046,42,6.0,1,4,0,1,5,1,3,1,1,4,2
6047,42,1.0,1,2,0,1,5,0,7,1,1,2,2
6048,42,2.0,1,2,0,1,8,1,3,1,1,8,2
6049,42,6.0,1,2,0,1,7,1,5,1,1,9,2
6050,42,1.0,1,1,0,1,8,0,1,1,1,4,2
6051,42,3.0,1,4,0,1,7,0,5,1,1,7,2
6052,42,7.0,1,1,0,1,7,1,5,1,1,3,2
6053,42,6.0,1,5,0,1,5,0,2,1,1,3,2
6054,42,7.0,1,2,0,1,8,1,1,1,1,7,2
6055,42,1.0,1,2,0,1,7,0,3,1,1,10,2
6056,42,5.0,1,1,0,1,6,0,2,1,1,2,2
6057,42,2.0,1,1,0,1,8,1,2,1,1,3,2
6058,42,1.0,1,1,0,1,7,0,3,1,1,8,2
6059,42,5.0,1,3,0,1,7,1,2,1,1,2,2
6060,42,1.0,1,1,0,1,7,0,8,1,1,6,2
6061,42,1.0,1,2,0,1,8,1,2,1,1,1,2
6062,42,4.0,1,3,0,1,6,1,1,1,1,7,2
6063,42,1.0,1,3,0,1,8,1,5,1,1,2,2
6064,42,7.0,1,5,0,1,5,1,6,1,1,1,2
6065,42,2.0,1,3,0,1,7,1,1,1,1,9,2
6066,42,3.0,1,1,0,1,5,1,3,1,1,0,2
6067,42,2.0,1,2,0,1,8,0,2,1,1,1,2
6068,42,3.0,1,4,0,1,5,0,7,1,1,3,2
6069,42,1.0,1,3,0,1,5,0,8,1,1,8,2
6070,42,1.0,1,4,0,1,6,0,1,1,1,1,2
6071,42,2.0,1,3,0,1,8,1,4,1,1,2,2
6072,42,6.0,1,2,0,1,7,0,8,1,1,2,2
6073,42,7.0,1,3,0,1,5,1,5,1,1,4,2
6074,42,3.0,1,4,0,1,7,1,3,1,1,0,2
6075,42,6.0,1,2,0,1,5,1,4,1,1,4,2
6076,42,5.0,1,4,0,1,7,0,3,1,1,7,2
6077,43,0.6,1,2,0,1,7,0,5,1,1,1,2
6078,43,0.7,1,5,0,1,8,0,8,1,1,1,2
6079,43,1.7,1,2,0,1,5,1,1,1,1,4,2
6080,43,1.7,1,2,0,1,8,1,5,1,1,2,2
6081,43,1.8,1,3,0,1,7,0,8,1,1,4,2
6082,43,2.1,1,5,0,1,6,1,6,1,1,7,2
6083,43,2.2,1,5,0,1,7,1,4,1,1,3,2
6084,43,3.0,1,3,0,1,5,1,5,1,1,4,2
6085,43,3.1,1,4,0,1,5,1,8,1,1,9,2
6086,43,3.5,1,4,0,1,5,0,8,1,1,3,2
6087,43,4.1,1,1,0,1,7,0,5,1,1,2,2
6088,43,4.7,1,4,0,1,7,1,7,1,1,0,2
6089,43,5.2,1,1,0,1,8,0,6,1,1,1,2
6090,43,5.4,1,2,0,1,8,1,6,1,1,0,2
6091,43,6.0,1,4,0,1,5,0,6,1,1,0,2
6092,43,6.1,1,1,0,1,5,1,1,1,1,3,2
6093,43,6.1,1,1,0,1,6,1,1,1,1,3,2
6094,43,6.3,1,2,0,1,6,1,4,1,1,1,2
6095,43,6.4,1,3,0,1,5,1,8,1,1,2,2
6096,43,6.6,1,2,0,1,5,0,2,1,1,4,2
6097,43,7.0,1,4,0,1,6,1,8,1,1,7,2
6098,43,7.1,1,3,0,1,8,1,5,1,1,2,2
6099,43,7.3,1,5,0,1,8,0,5,1,1,7,2
6100,43,7.3,1,4,0,1,5,1,3,1,1,4,2
6101,43,7.4,1,5,0,1,8,1,8,1,1,10,2
6102,43,7.4,1,4,0,1,6,1,1,1,1,5,2
6103,43,7.4,1,4,0,1,6,1,6,1,1,2,2
6104,43,7.7,1,1,0,1,8,0,6,1,1,1,2
6105,43,7.9,1,1,0,1,7,0,2,1,1,4,2
6106,43,8.0,1,2,0,1,7,1,3,1,1,2,2
6107,43,8.0,1,2,0,1,6,1,7,1,1,10,2
6108,43,8.0,1,3,0,1,6,0,8,1,1,7,2
6109,43,8.1,1,5,0,1,7,1,5,1,1,4,2
6110,43,8.1,1,3,0,1,7,0,8,1,1,1,2
6111,43,9.2,1,2,0,1,6,0,3,1,1,5,2
6112,43,9.3,1,1,0,1,6,1,1,1,1,1,2
6113,43,9.9,1,1,0,1,8,1,6,1,1,2,2
6114,43,10.0,1,5,0,1,5,0,5,1,1,10,2
6115,43,10.4,1,1,0,1,8,0,1,1,1,3,2
6116,43,10.4,1,5,0,1,5,1,8,1,1,10,2
6117,43,10.5,1,2,0,1,8,0,5,1,1,2,2
6118,43,10.7,1,5,0,1,5,1,1,1,1,7,2
6119,43,11.6,1,5,0,1,7,1,7,1,1,4,2
6120,43,11.6,1,3,0,1,5,0,1,1,1,4,2
6121,43,3.0,1,5,0,1,6,1,7,1,1,4,2
6122,43,3.0,1,2,0,1,5,0,2,1,1,4,2
6123,43,2.0,1,1,0,1,6,0,7,1,1,0,2
6124,43,1.0,1,2,0,1,8,1,5,1,1,1,2
6125,43,2.0,1,3,0,1,7,0,1,1,1,2,2
6126,43,3.0,1,1,0,1,7,0,3,1,1,8,2
6127,43,4.0,1,4,0,1,5,1,5,1,1,8,2
6128,43,3.0,1,1,0,1,5,0,6,1,1,3,2
6129,43,1.0,1,4,0,1,5,1,8,1,1,6,2
6130,43,6.0,1,2,0,1,8,1,6,1,1,5,2
6131,43,1.0,1,2,0,1,8,0,4,1,1,4,2
6132,43,5.0,1,1,0,1,5,1,6,1,1,6,2
6133,43,6.0,1,1,0,1,6,0,3,1,1,3,2
6134,43,2.0,1,3,0,1,5,0,2,1,1,4,2
6135,43,5.0,1,4,0,1,7,1,3,1,1,6,2
6136,43,1.0,1,3,0,1,7,0,7,1,1,4,2
6137,43,2.0,1,1,0,1,7,0,2,1,1,10,2
6138,43,3.0,1,5,0,1,8,1,2,1,1,4,2
6139,43,3.0,1,3,0,1,7,0,7,1,1,5,2
6140,43,4.0,1,2,0,1,8,1,6,1,1,3,2
6141,43,7.0,1,3,0,1,5,1,8,1,1,0,2
6142,43,2.0,1,1,0,1,5,0,2,1,1,0,2
6143,43,3.0,1,2,0,1,8,1,8,1,1,9,2
6144,43,7.0,1,1,0,1,6,1,2,1,1,7,2
6145,43,1.0,1,3,0,1,6,1,5,1,1,5,2
6146,43,1.0,1,2,0,1,7,1,3,1,1,0,2
6147,43,6.0,1,3,0,1,8,1,1,1,1,0,2
6148,43,2.0,1,4,0,1,7,0,4,1,1,2,2
6149,43,6.0,1,3,0,1,5,0,7,1,1,3,2
6150,43,6.0,1,4,0,1,7,1,3,1,1,10,2
6151,43,3.0,1,3,0,1,5,1,4,1,1,3,2
6152,43,6.0,1,4,0,1,6,0,3,1,1,8,2
6153,43,7.0,1,4,0,1,8,1,5,1,1,2,2
6154,43,1.0,1,2,0,1,7,1,4,1,1,8,2
6155,43,6.0,1,5,0,1,8,1,5,1,1,4,2
6156,43,5.0,1,1,0,1,6,0,7,1,1,7,2
6157,43,3.0,1,2,0,1,6,1,3,1,1,3,2
6158,43,2.0,1,4,0,1,8,0,1,1,1,4,2
6159,43,4.0,1,2,0,1,7,1,4,1,1,2,2
6160,43,7.0,1,4,0,1,8,0,2,1,1,2,2
6161,43,7.0,1,4,0,1,6,0,3,1,1,3,2
6162,43,6.0,1,5,0,1,6,1,4,1,1,7,2
6163,43,2.0,1,3,0,1,7,0,1,1,1,10,2
6164,43,3.0,1,4,0,1,8,0,5,1,1,4,2
6165,43,5.0,1,4,0,1,8,0,5,1,1,8,2
6166,43,2.0,1,4,0,1,6,0,7,1,1,1,2
6167,43,2.0,1,4,0,1,5,1,8,1,1,9,2
6168,43,7.0,1,4,0,1,5,0,6,1,1,7,2
6169,43,3.0,1,5,0,1,7,1,3,1,1,7,2
6170,43,4.0,1,3,0,1,5,0,6,1,1,7,2
6171,43,1.0,1,4,0,1,5,1,7,1,1,3,2
6172,43,6.0,1,3,0,1,8,1,7,1,1,4,2
6173,43,5.0,1,4,0,1,8,1,6,1,1,1,2
6174,43,7.0,1,5,0,1,5,1,5,1,1,6,2
6175,43,7.0,1,4,0,1,7,1,7,1,1,1,2
6176,43,7.0,1,2,0,1,5,1,4,1,1,9,2
6177,43,3.0,1,2,0,1,6,0,2,1,1,2,2
6178,43,5.0,1,3,0,1,6,1,3,1,1,5,2
6179,43,2.0,1,1,0,1,8,1,8,1,1,1,2
6180,43,7.0,1,4,0,1,8,1,1,1,1,1,2
